代號,名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
Y9999,加權指數,2014/10/03,9010.3,9113.8,8998.27,9106.28,"5,162,135","82,893,678",1.4606,0.2848,"667,402,031","26,075,449",,,1.45,100,100,"747,401",,16.9469,,1.7578,,0.9677,,3.0996,131.09,1.2872,,,,,,,TSE
Y9999,加權指數,2014/10/02,8959.37,9010.27,8913.01,8975.19,"4,898,848","76,288,246",-0.1676,0.2787,"667,436,002","25,702,365",,,-0.1678,100,100,"740,692",,16.7029,,1.7325,,0.9537,,3.1446,-15.07,1.0818,,,,,,,TSE
Y9999,加權指數,2014/10/01,8958.87,9014.26,8918.96,8990.26,"5,127,144","79,131,756",0.2603,0.2523,"667,885,262","25,751,416",,,0.26,100,100,"718,686",,16.7309,,1.7347,,0.9551,,3.1391,23.34,1.0628,,,,,,,TSE
Y9999,加權指數,2014/09/30,8954.58,8998.83,8860.17,8966.92,"6,193,566","103,017,795",0.0687,0.3501,"666,475,634","25,643,993",,,0.0687,100,100,"900,500",,17.8569,,1.6999,,0.9635,,3.1522,6.16,1.5474,,,,,,,TSE
Y9999,加權指數,2014/09/29,9018.46,9018.46,8948.09,8960.76,"4,446,051","83,837,609",-0.3233,0.2611,"666,382,051","25,619,820",,,-0.3238,100,100,"666,510",,17.8416,,1.6984,,0.9627,,3.1552,-29.06,0.7828,,,,,,,TSE
Y9999,加權指數,2014/09/26,8957.56,9001.98,8913.51,8989.82,"5,041,065","85,543,865",-0.2416,0.2613,"668,595,664","25,752,180",,,-0.2419,100,100,"701,337",,17.8927,,1.7028,,0.9667,,3.1399,-21.77,0.9817,,,,,,,TSE
Y9999,加權指數,2014/09/25,9126.76,9149.41,8982.51,9011.59,"5,684,972","92,680,251",-0.9551,0.3149,"668,572,052","25,811,388",,,-0.9597,100,100,"822,695",,17.9364,,1.7069,,0.9691,,3.1327,-86.9,1.8344,,,,,,,TSE
Y9999,加權指數,2014/09/24,9071.8,9123.11,9071.8,9098.49,"4,982,650","80,049,271",0.1496,0.2794,"668,743,316","26,060,952",,,0.1495,100,100,"695,929",,18.1115,,1.7232,,0.9783,,3.1027,13.59,0.5648,,,,,,,TSE
Y9999,加權指數,2014/09/23,9134.29,9147.21,9084.9,9084.9,"4,934,030","83,575,591",-0.5446,0.2524,"668,212,489","26,022,443",,,-0.5461,100,100,"672,519",,18.0841,,1.7206,,0.9768,,3.1072,-49.75,0.6821,,,,,,,TSE
Y9999,加權指數,2014/09/22,9220.54,9220.54,9106.27,9134.65,"4,629,288","79,055,692",-1.145,0.2754,"668,212,489","26,164,699",,,-1.1516,100,100,"736,914",,18.1824,,1.7299,,0.9822,,3.0904,-105.8,1.2366,,,,,,,TSE
Y9999,加權指數,2014/09/19,9268.44,9289.22,9235.44,9240.45,"4,525,669","80,552,037",0.037,0.2794,"668,212,480","26,469,714",,,0.037,100,100,"684,393",,18.3949,,1.7502,,0.9936,,3.0547,3.42,0.5822,,,,,,,TSE
Y9999,加權指數,2014/09/18,9211.8,9237.88,9201.91,9237.03,"4,366,794","69,997,859",0.4552,0.2381,"668,352,674","26,465,040",,,0.4542,100,100,"661,241",,18.3892,,1.7495,,0.9931,,3.0561,41.86,0.3912,,,,,,,TSE
Y9999,加權指數,2014/09/17,9171.04,9252.38,9159.85,9195.17,"5,109,496","82,189,780",0.6763,0.2843,"667,801,919","26,345,402",,,0.674,100,100,"830,107",,18.3057,,1.7416,,0.9886,,3.07,61.77,1.0131,,,,,,,TSE
Y9999,加權指數,2014/09/16,9218.85,9219.42,9133.4,9133.4,"4,692,151","69,413,584",-0.912,0.2598,"667,755,544","26,167,356",,,-0.9161,100,100,"666,342",,18.181,,1.7297,,0.9819,,3.0909,-84.06,0.9332,,,,,,,TSE
Y9999,加權指數,2014/09/15,9206.41,9242.23,9175.61,9217.46,"4,196,418","66,977,594",-0.062,0.224,"667,755,444","26,409,066",,,-0.062,100,100,"629,668",,18.3507,,1.7458,,0.991,,3.0626,-5.72,0.7223,,,,,,,TSE
Y9999,加權指數,2014/09/12,9324.74,9333.28,9223.18,9223.18,"5,096,883","81,328,099",-1.0702,0.2724,"667,605,197","26,430,962",,,-1.0759,100,100,"734,376",,18.3607,,1.7468,,0.9916,,3.0601,-99.77,1.181,,,,,,,TSE
Y9999,加權指數,2014/09/11,9376.38,9381.05,9322.95,9322.95,"4,558,951","72,632,818",-0.3704,0.2599,"667,586,756","26,717,153",,,-0.3711,100,100,"708,118",,18.5597,,1.7657,,1.0024,,3.0274,-34.66,0.6209,,,,,,,TSE
Y9999,加權指數,2014/09/10,9410.62,9410.62,9309.05,9357.61,"4,787,466","78,731,119",-0.8178,0.279,"667,575,672","26,816,066",,,-0.8212,100,100,"744,314",,18.6287,,1.7723,,1.0061,,3.0162,-77.16,1.0765,,,,,,,TSE
Y9999,加權指數,2014/09/09,9452.14,9465.93,9426.99,9434.77,"4,431,791","79,759,708",0.2852,0.2826,"667,650,309","27,039,902",,,0.2848,100,100,"698,952",,18.7797,,1.7866,,1.0145,,2.9912,26.83,0.4139,,,,,,,TSE
Y9999,加權指數,2014/09/05,9446.45,9451.39,9365.7,9407.94,"4,286,784","73,632,328",-0.2222,0.2564,"667,621,418","26,966,879",,,-0.2224,100,100,"650,002",,18.7282,,1.7818,,1.0117,,2.9993,-20.95,0.9088,,,,,,,TSE
Y9999,加權指數,2014/09/04,9439.76,9439.76,9389.29,9428.89,"4,648,234","74,875,311",-0.2271,0.2609,"667,623,418","27,025,454",,,-0.2273,100,100,"700,361",,18.7692,,1.7857,,1.0139,,2.9928,-21.46,0.5341,,,,,,,TSE
Y9999,加權指數,2014/09/03,9434.88,9455.78,9396.79,9450.35,"5,333,115","89,285,968",0.5386,0.2943,"667,567,120","27,085,159",,,0.5372,100,100,"787,890",,18.8113,,1.7897,,1.0162,,2.9862,50.63,0.6276,,,,,,,TSE
Y9999,加權指數,2014/09/02,9503.65,9503.65,9388.13,9399.72,"5,498,915","89,442,668",-1.1914,0.3175,"667,557,341","26,943,493",,,-1.1986,100,100,"828,408",,18.7113,,1.7801,,1.0108,,3.0019,-113.34,1.2143,,,,,,,TSE
Y9999,加權指數,2014/09/01,9474.41,9532.66,9472.96,9513.06,"5,171,496","88,579,821",0.8138,0.3147,"669,087,855","27,291,322",,,0.8105,100,100,"796,000",,18.9119,,1.801,,1.0236,,2.971,76.79,0.6327,,,,,,,TSE
Y9999,加權指數,2014/08/29,9459.81,9470.15,9425.35,9436.27,"5,227,658","90,212,662",-0.4442,0.3459,"668,862,384","27,060,398",,,-0.4452,100,100,"790,117",,18.7574,,1.7863,,1.0152,,2.9951,-42.1,0.4727,,,,,,,TSE
Y9999,加權指數,2014/08/28,9499.22,9502.42,9453.49,9478.37,"6,401,169","102,287,571",-0.0761,0.4142,"667,699,964","27,182,242",,,-0.0761,100,100,"899,790",,18.8447,,1.7946,,1.02,,2.9817,-7.22,0.5158,,,,,,,TSE
Y9999,加權指數,2014/08/27,9426.29,9491.75,9426.29,9485.59,"6,436,920","116,832,284",0.9754,0.4471,"665,310,878","27,193,486",,,0.9707,100,100,"1,065,282",,18.8523,,1.7953,,1.0204,,2.9805,91.63,0.6968,,,,,,,TSE
Y9999,加權指數,2014/08/26,9394.28,9418.77,9386.49,9393.96,"5,307,382","93,952,767",0.0356,0.3114,"665,221,849","26,931,649",,,0.0356,100,100,"818,095",,18.6693,,1.7779,,1.0105,,3.0095,3.34,0.3437,,,,,,,TSE
Y9999,加權指數,2014/08/25,9393.24,9409.35,9369.24,9390.62,"4,904,478","78,042,615",0.1122,0.2958,"665,142,361","26,921,782",,,0.1121,100,100,"784,840",,18.6634,,1.7773,,1.0102,,3.0106,10.52,0.4276,,,,,,,TSE
Y9999,加權指數,2014/08/22,9273.07,9380.6,9271.87,9380.1,"5,654,010","104,530,038",1.3694,0.3884,"665,140,513","26,886,913",,,1.3602,100,100,"941,790",,18.6388,,1.775,,1.0088,,3.0145,126.72,1.175,,,,,,,TSE
Y9999,加權指數,2014/08/21,9286.82,9289.02,9217.97,9253.38,"5,082,831","82,751,874",-0.3733,0.3235,"665,084,186","26,523,585",,,-0.374,100,100,"771,324",,18.387,,1.751,,0.9952,,3.0558,-34.67,0.765,,,,,,,TSE
Y9999,加權指數,2014/08/20,9278.15,9294.49,9249.31,9288.05,"5,335,290","90,879,015",0.4789,0.3331,"663,804,188","26,620,639",,,0.4778,100,100,"841,289",,18.4525,,1.7572,,0.9987,,3.0446,44.27,0.4888,,,,,,,TSE
Y9999,加權指數,2014/08/19,9188.63,9255.09,9188.63,9243.78,"5,516,771","90,070,711",1.121,0.326,"663,556,907","26,495,984",,,1.1147,100,100,"791,894",,18.3653,,1.7489,,0.994,,3.0589,102.47,0.727,,,,,,,TSE
Y9999,加權指數,2014/08/18,9222.73,9222.73,9128.66,9141.31,"4,711,582","74,218,726",-0.7114,0.3175,"662,481,121","26,203,084",,,-0.714,100,100,"737,956",,18.1643,,1.7295,,0.983,,3.0931,-65.5,1.0217,,,,,,,TSE
Y9999,加權指數,2014/08/15,9243.67,9243.67,9172.91,9206.81,"4,733,325","75,044,101",-0.2578,0.3129,"662,463,598","26,389,152",,,-0.2582,100,100,"708,196",,18.2943,,1.7419,,0.99,,3.0713,-23.8,0.7666,,,,,,,TSE
Y9999,加權指數,2014/08/14,9276.41,9282.01,9218.55,9230.61,"5,479,696","91,431,684",-0.0076,0.342,"662,457,843","26,457,230",,,-0.0076,100,100,"840,458",,18.3428,,1.7465,,0.9927,,3.0634,-0.7,0.6874,,,,,,,TSE
Y9999,加權指數,2014/08/13,9155.02,9231.66,9147.14,9231.31,"5,314,634","86,469,671",0.7442,0.318,"661,715,619","26,458,163",,,0.7414,100,100,"800,992",,18.3424,,1.7464,,0.9926,,3.0633,68.19,0.9224,,,,,,,TSE
Y9999,加權指數,2014/08/12,9188.85,9198.1,9146.98,9163.12,"5,326,813","88,935,657",-0.1067,0.2958,"661,705,310","26,263,885",,,-0.1068,100,100,"780,781",,18.206,,1.7335,,0.9852,,3.086,-9.79,0.5573,,,,,,,TSE
Y9999,加權指數,2014/08/11,9109.83,9184.96,9107.21,9172.91,"5,164,710","84,908,793",0.957,0.3001,"661,490,614","26,290,272",,,0.9524,100,100,"730,792",,18.2245,,1.7352,,0.9862,,3.0829,86.95,0.8557,,,,,,,TSE
Y9999,加權指數,2014/08/08,9120.2,9120.2,9014.89,9085.96,"5,268,324","88,889,551",-0.4981,0.3368,"661,651,994","26,040,486",,,-0.4993,100,100,"797,591",,18.0493,,1.7184,,0.9767,,3.1125,-45.48,1.1533,,,,,,,TSE
Y9999,加權指數,2014/08/07,9162.65,9172.88,9108.85,9131.44,"5,287,334","84,469,951",-0.137,0.3052,"661,624,804","26,175,070",,,-0.1371,100,100,"747,614",,18.1428,,1.7273,,0.9818,,3.0965,-12.53,0.7002,,,,,,,TSE
Y9999,加權指數,2014/08/06,9148.36,9163.81,9070.09,9143.97,"6,519,699","109,043,215",0.0277,0.4109,"661,274,807","26,216,160",,,0.0277,100,100,"963,480",,18.1688,,1.7297,,0.9832,,3.0916,2.53,1.0252,,,,,,,TSE
Y9999,加權指數,2014/08/05,9316.82,9316.82,9141.44,9141.44,"6,143,560","109,308,144",-2.023,0.4036,"661,071,238","26,210,304",,,-2.0437,100,100,"950,718",,18.1623,,1.7291,,0.9828,,3.0923,-188.75,1.8797,,,,,,,TSE
Y9999,加權指數,2014/08/04,9280.29,9330.19,9258.18,9330.19,"5,324,203","90,657,362",0.6872,0.3546,"660,827,934","26,752,466",,,0.6849,100,100,"796,371",,18.5412,,1.7652,,1.0033,,3.0296,63.68,0.7771,,,,,,,TSE
Y9999,加權指數,2014/08/01,9223.75,9274.64,9201.83,9266.51,"5,955,410","103,884,640",-0.5296,0.381,"660,575,590","26,568,071",,,-0.531,100,100,"862,571",,18.4131,,1.753,,0.9964,,3.0506,-49.34,0.7816,,,,,,,TSE
Y9999,加權指數,2014/07/31,9436.04,9438.97,9313.87,9315.85,"6,057,370","106,616,070",-1.3885,0.3867,"659,922,065","26,709,860",,,-1.3982,100,100,"880,112",,18.5127,,1.7623,,1.0016,,3.0345,-131.17,1.3242,,,,,,,TSE
Y9999,加權指數,2014/07/30,9409.62,9456.03,9398.82,9447.02,"6,195,045","106,661,216",0.5871,0.39,"659,626,147","27,082,068",,,0.5854,100,100,"931,551",,18.7728,,1.787,,1.0157,,2.9928,55.14,0.6091,,,,,,,TSE
Y9999,加權指數,2014/07/29,9457.8,9483.75,9357.32,9391.88,"7,484,381","134,584,829",-0.3004,0.5404,"659,623,613","26,924,111",,,-0.3009,100,100,"1,228,195",,18.6625,,1.7765,,1.0097,,3.0103,-28.3,1.3421,,,,,,,TSE
Y9999,加權指數,2014/07/28,9415.9,9460.43,9385.56,9420.18,"5,889,752","110,243,584",-0.2025,0.3915,"658,907,908","27,010,790",,,-0.2027,100,100,"942,014",,18.7197,,1.782,,1.0128,,3.0006,-19.11,0.7932,,,,,,,TSE
Y9999,加權指數,2014/07/25,9519.99,9528.7,9412.48,9439.29,"5,865,850","108,131,916",-0.9263,0.3916,"658,716,181","27,067,502",,,-0.9306,100,100,"940,586",,18.7581,,1.7856,,1.0149,,2.9944,-88.25,1.2198,,,,,,,TSE
Y9999,加權指數,2014/07/24,9508.26,9538.07,9483.52,9527.54,"6,100,095","120,766,980",0.2967,0.4187,"658,450,048","27,320,683",,,0.2962,100,100,"967,237",,18.9356,,1.8025,,1.0245,,2.9666,28.18,0.5742,,,,,,,TSE
Y9999,加權指數,2014/07/22,9453.23,9499.36,9418.74,9499.36,"5,241,712","98,396,077",0.6185,0.3573,"658,400,559","27,240,952",,,0.6166,100,100,"849,297",,18.8821,,1.7974,,1.0216,,2.9753,58.39,0.8539,,,,,,,TSE
Y9999,加權指數,2014/07/21,9453.78,9480.14,9426.3,9440.97,"4,967,974","92,121,126",0.4255,0.3479,"657,791,620","27,066,708",,,0.4246,100,100,"793,753",,18.7616,,1.786,,1.0151,,2.9944,40,0.5727,,,,,,,TSE
Y9999,加權指數,2014/07/18,9335.38,9421.34,9335.38,9400.97,"5,433,411","102,700,113",-0.0773,0.3586,"657,769,587","26,953,689",,,-0.0773,100,100,"854,695",,18.6823,,1.7784,,1.0108,,3.007,-7.27,0.9137,,,,,,,TSE
Y9999,加權指數,2014/07/17,9420.11,9461.86,9373.87,9408.24,"6,543,813","127,983,000",-0.8065,0.4534,"657,757,066","26,974,939",,,-0.8097,100,100,"1,028,541",,18.6991,,1.78,,1.0117,,3.0046,-76.49,0.9277,,,,,,,TSE
Y9999,加權指數,2014/07/16,9570.33,9574.13,9471.65,9484.73,"6,302,070","117,111,866",-0.8824,0.4726,"657,704,485","27,191,621",,,-0.8863,100,100,"1,017,236",,18.8518,,1.7946,,1.02,,2.9807,-84.44,1.0709,,,,,,,TSE
Y9999,加權指數,2014/07/15,9558.42,9593.68,9547.94,9569.17,"6,057,222","115,183,478",0.5133,0.4604,"656,848,066","27,421,956",,,0.512,100,100,"952,879",,19.0107,,1.8097,,1.0286,,2.9557,48.87,0.4804,,,,,,,TSE
Y9999,加權指數,2014/07/14,9497.81,9545.99,9488.12,9520.3,"5,827,394","112,185,087",0.2576,0.4347,"656,799,251","27,280,366",,,0.2573,100,100,"916,714",,18.9106,,1.8002,,1.0231,,2.971,24.46,0.6094,,,,,,,TSE
Y9999,加權指數,2014/07/11,9561.71,9591.27,9478.07,9495.84,"6,751,259","134,613,211",-0.7243,0.5198,"656,830,942","27,211,440",,,-0.7269,100,100,"1,171,166",,18.8648,,1.7958,,1.0207,,2.9785,-69.28,1.1835,,,,,,,TSE
Y9999,加權指數,2014/07/10,9512.89,9568.75,9512.89,9565.12,"6,793,776","141,179,376",0.7918,0.5408,"656,246,551","27,403,663",,,0.7887,100,100,"1,057,442",,19.0022,,1.8089,,1.0281,,2.9576,75.14,0.5886,,,,,,,TSE
Y9999,加權指數,2014/07/09,9510,9522.99,9478.76,9489.98,"5,606,397","102,520,936",-0.4302,0.4163,"656,352,765","27,188,083",,,-0.4311,100,100,"890,207",,18.8533,,1.7945,,1.0199,,2.9811,-41,0.4641,,,,,,,TSE
Y9999,加權指數,2014/07/08,9515.18,9540.57,9499.17,9530.98,"5,876,461","102,506,552",0.1132,0.4462,"656,293,709","27,306,431",,,0.1132,100,100,"903,947",,18.9357,,1.8023,,1.0244,,2.9682,10.78,0.4349,,,,,,,TSE
Y9999,加權指數,2014/07/07,9497.27,9520.2,9454.67,9520.2,"6,054,387","111,394,304",0.1067,0.4583,"656,293,512","27,276,592",,,0.1067,100,100,"912,959",,18.9177,,1.8006,,1.0234,,2.9714,10.15,0.6891,,,,,,,TSE
Y9999,加權指數,2014/07/04,9525.93,9550.11,9482.94,9510.05,"6,094,825","118,191,559",-0.1698,0.4573,"656,237,615","27,246,438",,,-0.17,100,100,"993,056",,18.8924,,1.7982,,1.022,,2.9747,-16.18,0.7051,,,,,,,TSE
Y9999,加權指數,2014/07/03,9468.78,9538.65,9449.78,9526.23,"6,330,502","121,898,808",0.4351,0.4511,"656,237,615","27,295,260",,,0.4342,100,100,"970,642",,18.9262,,1.8014,,1.0238,,2.9694,41.27,0.937,,,,,,,TSE
Y9999,加權指數,2014/07/02,9482,9547.05,9421.87,9484.96,"7,812,593","153,792,277",0.4558,0.6349,"656,240,833","27,171,494",,,0.4548,100,100,"1,250,911",,18.8406,,1.7933,,1.0192,,2.9829,43.04,1.3258,,,,,,,TSE
Y9999,加權指數,2014/07/01,9393.07,9463.06,9374.28,9441.92,"6,051,789","115,473,264",0.5201,0.4618,"656,249,974","27,044,914",,,0.5187,100,100,"989,958",,18.7495,,1.7846,,1.0143,,2.9968,48.85,0.9452,,,,,,,TSE
Y9999,加權指數,2014/06/30,9332.44,9393.07,9327.89,9393.07,"5,117,717","103,042,091",0.9266,0.3988,"656,031,068","26,901,484",,,0.9224,100,100,"842,430",,18.6498,,1.7748,,1.0088,,3.0126,86.24,0.7003,,,,,,,TSE
Y9999,加權指數,2014/06/27,9316.89,9330.95,9303.57,9306.83,"4,717,360","95,148,292",-0.1514,0.3486,"655,990,904","26,647,121",,,-0.1515,100,100,"789,903",,18.4718,,1.7579,,0.9992,,3.0414,-14.11,0.2937,,,,,,,TSE
Y9999,加權指數,2014/06/26,9273.36,9320.94,9271.35,9320.94,"5,452,723","98,471,286",0.8524,0.4266,"655,968,527","26,689,108",,,0.8488,100,100,"900,166",,18.5004,,1.7606,,1.0007,,3.0355,78.78,0.5366,,,,,,,TSE
Y9999,加權指數,2014/06/25,9250.13,9255.87,9229.8,9242.16,"4,528,501","87,313,050",-0.0437,0.3078,"655,968,164","26,464,260",,,-0.0437,100,100,"773,201",,18.3471,,1.746,,0.9924,,3.0612,-4.04,0.282,,,,,,,TSE
Y9999,加權指數,2014/06/24,9232.35,9276.24,9232.35,9246.2,"4,462,633","91,152,495",0.1934,0.2988,"655,971,149","26,476,491",,,0.1932,100,100,"776,442",,18.3582,,1.7471,,0.993,,3.0598,17.85,0.4756,,,,,,,TSE
Y9999,加權指數,2014/06/23,9293.06,9302.65,9225.73,9228.35,"5,358,398","113,055,437",-0.49,0.4209,"655,965,917","26,423,095",,,-0.4912,100,100,"992,913",,18.3209,,1.7435,,0.991,,3.065,-45.44,0.8294,,,,,,,TSE
Y9999,加權指數,2014/06/20,9330.35,9339.83,9273.79,9273.79,"4,586,760","97,693,846",-0.4617,0.3469,"655,052,987","26,525,418",,,-0.4628,100,100,"782,797",,18.3822,,1.7515,,0.9959,,3.0513,-43.02,0.7088,,,,,,,TSE
Y9999,加權指數,2014/06/19,9288.69,9324.4,9283.38,9316.81,"4,841,052","97,848,728",0.3974,0.3516,"655,051,646","26,649,761",,,0.3966,100,100,"821,726",,18.4696,,1.7598,,1.0006,,3.0371,36.88,0.442,,,,,,,TSE
Y9999,加權指數,2014/06/18,9257.65,9316.64,9204.35,9279.93,"6,007,971","130,607,568",0.4256,0.4681,"655,047,015","26,543,436",,,0.4247,100,100,"1,181,697",,18.3952,,1.7527,,0.9966,,3.0487,39.33,1.2152,,,,,,,TSE
Y9999,加權指數,2014/06/17,9223.02,9249.87,9200.86,9240.6,"5,062,240","102,127,205",0.4093,0.3876,"655,042,667","26,433,255",,,0.4085,100,100,"916,751",,18.3192,,1.7455,,0.9925,,3.0511,37.67,0.5325,,,,,,,TSE
Y9999,加權指數,2014/06/16,9196.23,9214.19,9179.56,9202.93,"4,792,106","97,539,019",0.0711,0.3804,"655,919,711","26,348,480",,,0.0711,100,100,"845,461",,18.265,,1.7382,,0.988,,3.0581,6.54,0.3766,,,,,,,TSE
Y9999,加權指數,2014/06/13,9192.73,9207.74,9171.51,9196.39,"4,643,188","92,140,265",-0.0897,0.363,"655,919,711","26,325,011",,,-0.0898,100,100,"861,567",,18.2486,,1.7366,,0.9871,,3.0605,-8.26,0.3936,,,,,,,TSE
Y9999,加權指數,2014/06/12,9209.99,9220.89,9186.79,9204.65,"5,322,398","100,950,249",-0.2725,0.4049,"655,918,685","26,348,193",,,-0.2729,100,100,"956,939",,18.2641,,1.7381,,0.9879,,3.0573,-25.15,0.3695,,,,,,,TSE
Y9999,加權指數,2014/06/11,9218.5,9229.8,9204.76,9229.8,"5,112,244","101,778,562",0.0806,0.3782,"655,910,630","26,421,758",,,0.0805,100,100,"925,090",,18.3151,,1.743,,0.9907,,3.0458,7.43,0.2715,,,,,,,TSE
Y9999,加權指數,2014/06/10,9181.9,9222.37,9171.75,9222.37,"5,209,580","104,150,195",0.6508,0.3878,"655,950,124","26,399,468",,,0.6487,100,100,"930,562",,18.3007,,1.7416,,0.9899,,3.0479,59.63,0.5525,,,,,,,TSE
Y9999,加權指數,2014/06/09,9153.93,9166.58,9138.93,9162.74,"5,151,728","101,852,758",0.3096,0.3965,"655,950,124","26,230,335",,,0.3091,100,100,"886,585",,18.1812,,1.7302,,0.9834,,3.0676,28.28,0.3027,,,,,,,TSE
Y9999,加權指數,2014/06/06,9167.83,9174.77,9122.56,9134.46,"5,619,838","113,339,023",-0.0685,0.4396,"655,950,124","26,149,254",,,-0.0685,100,100,"998,171",,18.1227,,1.7247,,0.9803,,3.0771,-6.26,0.5712,,,,,,,TSE
Y9999,加權指數,2014/06/05,9127.56,9140.72,9094.13,9140.72,"5,628,569","112,567,829",0.2276,0.4284,"655,950,124","26,171,771",,,0.2274,100,100,"988,587",,18.1407,,1.7264,,0.9813,,3.0754,20.76,0.5109,,,,,,,TSE
Y9999,加權指數,2014/06/04,9135.01,9140.55,9114.18,9119.96,"5,287,757","99,550,246",-0.0384,0.4007,"655,950,124","26,107,326",,,-0.0384,100,100,"905,897",,18.0952,,1.722,,0.9788,,3.083,-3.5,0.289,,,,,,,TSE
Y9999,加權指數,2014/06/03,9106.61,9128.34,9070.45,9123.46,"4,762,101","102,969,628",0.5239,0.3654,"655,950,124","26,112,541",,,0.5225,100,100,"875,480",,18.098,,1.7223,,0.9789,,3.0824,47.55,0.6378,,,,,,,TSE
Y9999,加權指數,2014/05/30,9130.66,9139.57,9075.91,9075.91,"5,857,533","136,800,476",-0.3633,0.5374,"655,085,505","25,936,379",,,-0.3639,100,100,"949,139",,19.9765,,1.8856,,0.9963,,3.0994,-33.09,0.6989,,,,,,,TSE
Y9999,加權指數,2014/05/29,9123.46,9131.66,9093.57,9109,"5,105,447","103,715,112",-0.1393,0.3645,"655,059,184","26,025,291",,,-0.1394,100,100,"879,995",,20.0477,,1.8924,,0.9999,,3.0888,-12.71,0.4176,,,,,,,TSE
Y9999,加權指數,2014/05/28,9072.04,9125.14,9069.89,9121.71,"5,194,553","102,859,394",0.7335,0.3893,"654,864,401","26,055,310",,,0.7308,100,100,"917,288",,20.0712,,1.8946,,1.0011,,3.0852,66.42,0.6101,,,,,,,TSE
Y9999,加權指數,2014/05/27,9045.08,9059.19,9035.69,9055.29,"4,438,750","83,471,397",0.2121,0.3174,"654,862,159","25,865,100",,,0.2119,100,100,"775,211",,19.9214,,1.8805,,0.9936,,3.1079,19.17,0.2601,,,,,,,TSE
Y9999,加權指數,2014/05/26,9040.49,9053.75,9026.77,9036.12,"4,600,514","87,209,681",0.3097,0.3467,"654,862,192","25,810,566",,,0.3092,100,100,"818,174",,19.8794,,1.8765,,0.9915,,3.1145,27.9,0.2995,,,,,,,TSE
Y9999,加權指數,2014/05/23,8960.79,9008.22,8960.79,9008.22,"4,838,914","97,444,631",0.4302,0.3456,"654,890,811","25,729,215",,,0.4293,100,100,"849,015",,19.8204,,1.8709,,0.9885,,3.1243,38.59,0.5288,,,,,,,TSE
Y9999,加權指數,2014/05/22,8899.82,8969.63,8899.82,8969.63,"4,527,962","87,463,757",1.2097,0.3147,"654,890,811","25,616,657",,,1.2025,100,100,"803,383",,19.735,,1.8629,,0.9843,,3.138,107.21,0.7877,,,,,,,TSE
Y9999,加權指數,2014/05/21,8894.16,8905.04,8848.53,8862.42,"3,775,280","68,577,420",-0.2854,0.2563,"654,890,811","25,309,686",,,-0.2859,100,100,"667,458",,19.4989,,1.8406,,0.9725,,3.1761,-25.37,0.6358,,,,,,,TSE
Y9999,加權指數,2014/05/20,8922.08,8930.79,8887.79,8887.79,"4,099,695","79,504,061",-0.1361,0.2698,"654,896,966","25,381,791",,,-0.1362,100,100,"683,633",,19.5547,,1.8458,,0.9753,,3.1671,-12.11,0.4832,,,,,,,TSE
Y9999,加權指數,2014/05/19,8901.54,8912.35,8877.46,8899.9,"4,044,843","74,978,030",0.1288,0.2885,"655,184,540","25,422,410",,,0.1287,100,100,"658,159",,19.5935,,1.8488,,0.9769,,3.162,11.45,0.3925,,,,,,,TSE
Y9999,加權指數,2014/05/16,8857.12,8896.72,8816.92,8888.45,"3,984,610","76,841,942",0.0878,0.2775,"655,184,675","25,390,811",,,0.0878,100,100,"711,510",,19.5676,,1.8464,,0.9756,,3.166,7.8,0.8986,,,,,,,TSE
Y9999,加權指數,2014/05/15,8852.92,8880.65,8839.44,8880.65,"3,966,012","72,472,356",0.0619,0.2638,"655,188,116","25,369,995",,,0.0618,100,100,"698,319",,19.5531,,1.845,,0.9749,,3.1686,5.49,0.4643,,,,,,,TSE
Y9999,加權指數,2014/05/14,8842.05,8875.16,8812.19,8875.16,"4,486,473","87,378,826",0.6489,0.324,"655,191,604","25,354,747",,,0.6468,100,100,"816,569",,19.5416,,1.8439,,0.9743,,3.1452,57.22,0.7141,,,,,,,TSE
Y9999,加權指數,2014/05/13,8865.61,8886.66,8809.06,8817.94,"4,548,206","88,966,512",0.1059,0.3338,"655,191,604","25,189,762",,,0.1059,100,100,"842,529",,19.4121,,1.8317,,0.9679,,3.166,9.33,0.881,,,,,,,TSE
Y9999,加權指數,2014/05/12,8893.72,8898.31,8803.43,8808.61,"4,317,054","84,877,312",-0.9121,0.3204,"655,191,604","25,163,011",,,-0.9163,100,100,"763,253",,19.3882,,1.8295,,0.9667,,3.1652,-81.08,1.0673,,,,,,,TSE
Y9999,加權指數,2014/05/09,8943.14,8945.63,8878.32,8889.69,"4,821,345","94,876,652",-0.4614,0.3749,"655,191,866","25,393,862",,,-0.4625,100,100,"892,943",,19.5673,,1.8464,,0.9756,,3.1204,-41.21,0.7537,,,,,,,TSE
